Comment_ID,Comment_Name,Comment_Content,Comment_Time,情感标签,讽刺标签1,讽刺标签2
5.06E+08,你懂我意思ma,@黑椒糖唯酢,2024/8/8,1,0,0
20635255,特仑苏纯不过懒羊羊,笑话解析：一个原神up主代表ml群体开团鸣潮，并且视频开着鸣潮创作激励计划,2024/8/5,1,2,2
35315208,_黎柏_,[星星眼],2024/8/2,1,0,0
5572287,贝朵莉切,up最新直播爆典：现实中没女朋友的才去玩混厕找情绪价值[doge],2024/8/1,1,0,2
6.72E+08,两仪织OvO,发个视频开团theshy怎么样，他也玩混厕了，冲了ts给你上舰，money love仙人,2024/8/1,1,2,2
2.80E+08,?想要摸鱼的眼镜妹妹,下周黑焦糖应该会抽艾梅莉埃吗&#129303;等你出攻略,2024/8/1,1,0,0
1.41E+09,-aliolna_Rinn-,偷玩哥注销个米哈游通行证看看实力,2024/8/1,1,2,2
1.37E+09,bili_41687693438,头像是圆神的，激励是鸣潮的，嘴上是ml的，直播是混测的，肯德基联名是要买的~~,2024/8/1,1,2,2
4.41E+08,攸暮,所以。。。。,2024/8/1,1,0,0
5.08E+08,不甘为下流,狠狠地玩,2024/8/7,1,0,0
2.20E+08,半只惊堂木丨,简要概论,2024/8/1,1,0,0
4.15E+08,曼波哈基米,影姐都要融号了，你也可以融吗，毕竟 ml 仙人比米黑还要痛恨米[喜极而泣],2024/8/1,1,0,1
3.59E+08,无光影行人,不懂就问，你知道胡桃的性取向是男还是女吗？[星星眼],2024/8/1,1,0,2
2.84E+08,克罗伊藤,你可真会见风使舵光速切割[辣眼睛],2024/8/1,1,2,0
2.60E+08,大昌市腿哥,"首先，是你自己动态晒鸣潮抽卡双金图说晚上要不播这个，被麻辣仙人冲烂了，又自己定义把男角色当男娘就可以玩，后面实在不行了就出来说卖鸣潮号，出个踩鸣潮的时候来表忠心。
我请问了，鸣潮在这个事件中做错了什么？错在长离太好看了让你这种傻卵都来抽了吗？把鸣潮一顿骂，你直播间播的难道不是混厕游戏吗？鸣潮文案有问题，我都不说原神文案剧情，你胡桃的剧情就没问题，过年跑路上给人推销棺材？你胡桃说她喜欢男的吗？",2024/8/2,1,0,0
1.08E+08,云的味道是,[大笑],2024/8/2,1,0,0
3.93E+08,泥块水饺吧,ml仙人玩一般向4000+,2024/8/1,1,0,1
1.78E+08,空条徐伦的执念,哥恳请你别玩了[跪了]，你来哪个游戏只会带着你节奏来，你就不是那种正常玩家，纯引战找流量的。,2024/8/3,1,0,0
87573992,陌千禧,惩罚你不许玩原神,2024/8/1,1,0,0
2.95E+08,Probablyn,把原神账号融了再来表忠心&#128514;,2024/8/1,1,0,0
46939761,大尾巴喵喵-,证明自己也挺简单的，直播把你原神号熔了给大家看看你的决心,2024/8/4,1,0,0
3.55E+15,shanasis,你这转移粉丝矛盾有一手的，先是‘有男偷玩’，再是‘男娘不是男’，雷爆了卖号切割拉踩一套组合拳，最后树立一个敌人带头冲锋。你真的没白玩O，训xz那一套学到精髓了。,2024/8/1,1,0,0
3.34E+08,XueSea,你说这个胡桃她麻辣吗？她的性取向是什么呢？她和钟离又是什么关系呢？&#129299;,2024/8/1,1,0,0
37787382,啊我不想加班,还在给米爆金币的人我只能说懂得都懂，米黑是工作，启动是生活。拿着米黑给的流量去给原爆金币，这又何尝不是一种转移支付,2024/8/1,1,0,2
2.11E+09,拉-普拉斯-妖,你能卸载融号原神吗[疑惑],2024/8/1,1,2,2
93419486,__Archive,绝区零，崩铁，鸣潮都是你口中所谓的&#34;混厕&#34;，而你却开团了里面唯一一款不是米家的游戏，我要是mhy啊高低给你几个13w,2024/8/2,1,0,0
22624051,桜庭和歌酱子,头像是原神的，激励是明朝的，嘴上是ml的，直播是混测的，肯德基联名是要买的，角色是满命的,2024/8/1,1,2,2
2.27E+08,天使様椎名真昼,看到ml仙人给黑椒爆的米转移支付给了原就好笑&#129315;,2024/8/2,1,0,0
3.54E+15,豆豆邪,"为什么要反鸣潮？因为我贷款他出事
为什么还玩原神？因为我我我我我是米椒妻[嗑瓜子]",2024/8/1,1,2,2
3.05E+08,shushiiiiiiii,就一句话，你要是不融号不卸载原神你就是 OP 米娇妻,2024/8/1,1,0,0
25023055,?爱情,融个胡桃看看忠诚&#129299;&#128070;,2024/8/1,1,0,0
46705893,言凉_Yan,头像是圆神的，激励是鸣潮的，嘴上是ml的，直播是混测的，肯德基联名是要买的~~,2024/8/1,1,2,2
3.16E+08,Kkkkkis1,一原辈原,2024/8/1,1,0,2
3.42E+08,XX老师纱雾酱,"玩着原神代表ML冲鸣潮
所以说鸣潮到底做错了什么[辣眼睛][辣眼睛][辣眼睛]",2024/8/1,1,0,0
6.32E+08,跨市昂幼,米娇妻，你喜欢的胡桃是男还是女的，胡桃她喜欢的是男的还是女的，[给心心]你喜欢胡桃经过mhy同意了吗？,2024/8/1,1,0,2
4.73E+08,西瓜味的旋律,mlxr是这样的吗[翻白眼],2024/8/1,1,0,2
5.25E+08,是小R小R,"你觉得你是麻辣仙人吗
我觉得我是&#129299;",2024/8/1,1,0,2
3.55E+15,流泉之枫,鸣潮至今对你做的事情只有给你出了个双金还能让你卖号赚钱[难过][难过][难过][难过][难过][难过],2024/8/1,1,0,2
13681999,一斤椰叶,[星星眼],2024/8/3,1,0,0
1.84E+09,然生万物以养糖,哦我看明白了，看了这么多期终于看明白了，你作为一个原神玩家，现在还在原神爆米，日活拉满的那种，在代表ml，去攻击鸣潮？期期阴阳怪气的骂，然后嘴里喊着支持米家一切决定，原来是真支持啊，这是属于只爆米不尽孝吗,2024/8/1,1,0,2
2.06E+09,伊格纳米,为啥这里的麻辣仙人少的可怜呀？不会都去绿色塔菲那里了吧？,2024/8/2,1,0,0
1.70E+08,YamaninZefa,这种的家里私人了都得请cos胡桃的来做法事[笑哭],2024/8/7,1,2,2
13740617,鸫Official,能融原神号自证下吗,2024/8/1,1,0,0
3.49E+08,阿卡姆齐,按你的说法，那为什么你还在玩原神呢？，不应该融号码？,2024/8/1,1,0,0
3.88E+08,墨玉龙尉,所以，你们攻击混厕厂商，我没意见。为什么要攻击所有游玩混测的玩家？,2024/8/1,1,0,0
2.26E+08,レット不夜城,我就知道，所有为麻辣仙人开脱的人永远闭口不谈他们到处指导，轰炸社区，给正常玩家扣帽子的事,2024/8/2,1,0,0
3.93E+08,星神煌灭斩,你这小丑先直播融了你的胡桃号，发下绝对不玩原神的毒誓，再聊你和混厕切割的事。骗你时间骗你金钱的原神你还玩着，啥也没有骗你的鸣潮，你非要挑起来战争。,2024/8/1,1,0,0
38679524,llVOLX,"看到黑焦糖新视频下面全是嘲讽他的 我释怀地笑嘻了
麻辣抨击他违背教义，米友嘲笑他三姓家奴，鸣潮玩家看他，他是谁啊？",2024/8/1,1,2,2
3.55E+15,蓝海中的孤岛,路走窄了啊，你的受众现在都是米黑，问题就来了，很多对原神失望的一般都会去玩鸣潮，而不是尘白，你的粉丝也有不少弃原投鸣的米黑，而现在切割了鸣潮那你的受众不就只剩尘白了[尴尬],2024/8/1,1,0,0
1.90E+08,黒羽快斗丶,一边别人问做不做鸣潮视频的时候说你不玩，一边偷偷玩了出双金晒个卡被自己粉丝冲，冲完了有人帮你说话你要出来挂他表忠心，然后一个从头到尾没有惹到过你还让你出了双金的游戏还要被你踩一脚，玩这游戏的玩家还得被你贷款赤石，挂着胡桃头像直播原神可以，玩鸣潮不行，玩鸣潮被骂了你不是去骂骂你那批人你要跟着那批人一起骂鸣潮，你无敌了孩子,2024/8/1,1,0,0
5.04E+08,に败北のはない,你怎么还在玩原神，还没卸载呢？,2024/8/1,1,2,2
4.79E+08,尘白芬吸员,有男不玩的人会去玩鸣潮？如果玩了鸣潮不就背离了有男不玩的初衷了吗，如果不玩你去攻击一个你不玩的游戏是不是有点有失公允？[辣眼睛],2024/8/1,1,0,0
3.55E+15,一个默默无闻的玩家,有男偷玩闹麻了你,2024/8/1,1,0,1
2.72E+08,幼刀丛雨Qinz,沙币,2024/8/1,1,0,0
12626103,魔方六面,笑点解析：一个前几天还在给原神充钱的玩家 在代表ML阵营 开团鸣潮[笑哭],2024/8/1,1,2,2
35427105,?????三月七,请问up，你口中的混厕，包括原神吗？[思考],2024/8/1,1,0,2
5.18E+08,MoMoorise,你凭什么骂鸣潮玩家啊，原先看你的很大一部分都是喜欢看你喷mhy而已，你这算什么？我们又做错了什么？鸣潮也只是给了你一个十连双金而已，也和你无冤无仇啊,2024/8/2,1,2,0
3.25E+08,长余人-,o神，尘白，现在再加个鸣潮，你下一步是不是就要说被三度背叛了,2024/8/2,1,0,0
2.18E+08,子非鱼_子亦非我,"不是哥们儿。。。你自己玩了鸣潮，然后被冲了[翻白眼]而不是鸣潮逼着你干了啥坏事啊。而且鸣潮玩家也没骂过尘白吧。。。。
你至于这么冲鸣潮吗。。。。",2024/8/2,1,0,0
6650962,Aman1ac,"黑焦糖想玩什么游戏是他的自由
黑焦糖:凭什么？",2024/8/1,1,0,2
11349317,异界魔神太易,你这嘴脸。。。鸣潮怎么也比原神正常吧，你玩原神倒是来劲,2024/8/2,1,0,0
4.21E+08,?葉ちん,"theshy也玩鸣潮。
博主能不能带领我们麻辣仙人冲一波啊[大哭]
让我们打下抗吧吧[大哭][大哭][大哭]
让ml再次伟大[大笑][大笑][大笑]",2024/8/1,1,0,1
18229,伊兰翠,我们有男偷玩吧全吧引荐你去当吧主[妙啊],2024/8/1,1,2,2
4.80E+08,joker小泽,只要狠狠地踩鸣潮然后贷款赤史表示忠诚一切就会好起来，吗？,2024/8/1,1,2,2
24076960,顾罗马帝国,有一点想不明白，为啥能一边给混厕充钱一边喊着有男不玩[tv_白眼]，有没有懂的老哥,2024/8/1,1,2,0
4119763,逸骑绝尘,麻辣仙人玩混厕是我这几天见过最好笑得笑话,2024/8/1,1,2,2
7399445,请叫我璃晨Sama,一边赚着麻辣仙人的钱，一边给O充钱，你可真是[Mygo表情包_让我看看]本来大伙儿都是射向老米的子弹，这下卡弹把枪炸膛了，原来你一直都是OP啊。,2024/8/3,1,0,0
4.87E+08,巧手凝情伴香酥,"同意让黑焦糖销号的给我点赞
（黑焦糖的存在本身就是在解构有男不玩，只有注销一切混厕账号才能拯救有男不玩舆论）",2024/8/1,1,0,0
5262214,白象牙黑杉木,"发明项目：有男偷玩
发明人：@黑椒糖唯酢",######,1,0,2
1.58E+09,NouLaku111,"你自己被ml群体冲了关我们鸣潮玩家屁事
莫名其妙
[疑惑]",2024/8/6,1,0,0
1.76E+08,omness,"几年前我就把所有二游退了，现在在这看乐子捏[给心心][给心心][给心心]
看看我从这些天拍的图里选出的三张照片吧：",2024/8/4,1,0,0
3.48E+08,爱看晚笑,笑点解析：一个原神玩家在代表ML开鸣潮,2024/8/1,1,2,2
1.79E+08,已经在换弹拉QWQ,一边玩着原神一边说着自己坚定有男不玩，笑死，什么时候直播原神融号了再站队吧[抠鼻],2024/8/1,1,0,0
3.33E+08,影逗头盖骨,你要是反对lgbt能不能开绝区零？zzz可是真真正正有两个福瑞自机，你如果开极端女Q和zzz福瑞那我就支持你，实在不行你就一条路走到黑，直接做个骂鸣朝雪豹的视频狠狠吃黑流量我都觉得比现在强。以及我真心建议你别立人设了，你现在名声已经够低了&#128167;,2024/8/1,1,0,0
7190959,智识学饱,明明等着o神犯错素材用都用不完，非得再开团鸣潮，你要真想反米反o，就不该喷鸣潮，鸣潮越好抢的o的用户越多，现在好了，得罪鸣潮玩家又给尘白招黑，还天天玩o，你到底支持什么呢[思考],2024/8/1,1,0,0
94843597,有電勿近,玩原神還課金6+5林尼的麻辣仙人？你們也是這種麻辣仙人嗎？真是麻辣又仙人啊,2024/8/7,1,2,2
1.33E+09,天姬落小姨子,@中二之魂陈小屁 @李帆鉴赏家 @永劫鉴挂达人张大狗 @OldSao老骚 @棉花大哥哥 @老懂是我了_DongGaming,2024/8/1,1,0,0
5.50E+08,bili_58714482125,挂个鸣潮激励计划装什么大尾巴狼啊，喜欢玩混厕就玩呗，天天原神锄大地,2024/8/1,1,2,0
2.30E+08,ZWK555,你直播融O和鸣潮的号我就相信你,2024/8/1,1,0,0
3.49E+15,榇鱼鱼鱼鱼,车鸣潮有什么用，你把原神号融了才证明你是忠诚的[微笑],2024/8/1,1,0,0
7654863,蕾姆杜琪米娅,"能做视频做成人人喊打也是个人才了
反米被米卫兵冲，转投麻辣
直播爆典被麻辣仙人冲，转投库洛
半夜了回看直播发现不对劲了，又想转回麻辣，被酷小子冲
无敌了",2024/8/1,1,0,0
1.47E+08,账号已注销,你焦糖是什么野种玩意也能来指导玩家玩游戏了？老子玩个游戏还需要被你扣帽子你算老几啊，你偷玩一次原鸣4000+涅，不过估计你已经至少36000+了吧[呲牙],2024/8/1,1,0,0
3.55E+15,栗子v菌,"还是那句话请黑椒糖直播——融自己原神账号，并且在直播间承诺自己将坚定不移的走ml路线！永远将有男不玩作为核心思想，坚决反对混厕游戏！而不是嘴上说着支持有男不玩运动，转头把ml同胞们爆的米上供给你米叠！
本人欢愉史官，在此见证",2024/8/2,1,0,0
1.80E+08,埃及美少女DiO,声讨完○又来进军鸣，最后在站个ml队，然后又把爆来的米冲进米袋子里，好一个冠冕堂皇的“海陆空循环”啊[微笑],2024/8/1,1,2,2
12037684,卡酷丶,任性哥哥与蛇,2024/8/1,1,2,2
900953,用行动表示,贷款别的游戏赤石，结果自己在原神爽吃，ml仙人的米是要赚的，唉，转移支付,2024/8/1,1,2,0
3.55E+15,直视我小拉吉,有目共睹,2024/8/8,1,0,0
34308088,国服第一哈基米,我给黑丝小男孩氪满命，买翅膀买皮肤，求求米叠多看我一眼&#128557;&#128072;&#127995;&#128518;,2024/8/1,1,2,1
2.76E+08,星魂幽灭,还挂个鸣潮激励计划啊，奖励的星声是想要兑换到哪去呢?[思考],2024/8/1,1,0,0
3.42E+08,攻击正常玩家的是苟,胡桃性取向是什么？胡桃说过爱你吗？你能保证胡桃以后不结婚吗？结婚那不就是搞cp？胡桃和女的说话那不就是搞百合？静等以后出个小男孩和你胡桃配种[吃瓜],2024/8/3,1,0,2
3.46E+08,无敌的龙寒,你一边踩鸣潮是混厕，一边玩原神，鸣潮有会摇的大雷御姐，原神却有高级审美的铁t粽子，鸣潮是给你赤了什么石？给你出了两金，还被你和极端ml莫名其妙踩来踩去,2024/8/1,1,0,0
1.90E+08,甜蜜十一月,既然你那么喜欢玩尘白，咋还不直播把自己原神和鸣潮号给融了呢？咋啦，舍不得？原来ML是Money Love呀,2024/8/1,1,0,2
15992180,小黑喜子,"还是那句话请黑椒糖直播——融自己原神账号，并且在直播间承诺自己将坚定不移的走ml路线！永远将有男不玩作为核心思想，坚决反对混厕游戏！而不是嘴上说着支持有男不玩运动，转头把ml同胞们爆的米上供给你米叠！
本人欢愉史官，在此见证[嘟嘟]",2024/8/2,1,0,0
3253153,离火难藏雷,"向广东人开战&#128548;
向所以二游开战&#128548;",2024/8/1,1,0,1
4.08E+08,HCSgaming,笑死了 up 看看你所謂的ml仙人群體 幫你講話的人都沒幾個 雖然我沒關注你 但有時候看你噴原神也挺爽的 偶爾也會為你點贊 但現在你真的敗壞路人緣了 你可以追求你的有男不玩 但別輻射到其他一般玩家 給他們取侮辱性的綽號只會讓他們對你們更加反感 對你們所謂的追求沒有一點幫助 好自為之吧,2024/8/3,1,0,0
3.48E+08,爱看晚笑,米娇妻：其实我是麻辣仙人。然后天天龙王锄大地，笑死，鸣潮？混厕也想上桌？原神？有男爽玩！,2024/8/1,1,0,2
51434602,戰場原黑儀Official,请问你这路边的一条是怎么能做到让原神跟鸣潮玩家同时攻击，而且还会被麻辣仙人骂的？,2024/8/1,1,0,0
1.26E+09,我的键盘又没电了,说实话，我进群聊了会天，反正看见不少说要斩杀混厕的人用的米家头像，有点绷不住,2024/8/1,1,0,0
2.49E+08,凯露Kerau,这么想让ml仙人和ww打起来，米爹养的种就是有爹的风范啊，这么想要你迷迭喘口气？好样的[笑哭][响指],2024/8/2,1,0,2
5.01E+08,辉石伊布,关注有男偷玩吧喵，关注有男偷玩吧谢谢喵,2024/8/6,1,2,2
3943747,#NAME?,你现在坐飞机去霓虹给你们运动的麻辣症委绿色糖菲嗦newnew，他应该能重新承认你是个好麻辣人把你带回队伍。我看他今天指导这个明天解析那个的一定很闲，有了你这个宣泄??欲的渠道他应该马上就老实了&#128077;,2024/8/1,1,2,2
2.37E+08,琴墨灵,"让我们来学习一下黑椒糖的美德吧&#129299;
米桑天天骂，皮肤不落下，
混厕偷偷玩，满命黑丝男。
线上米矫妻，线下肯德基。
麻辣上舰长，转移支付爽！",2024/8/2,1,2,2
683461,十代的猫,假装反混测，实际上原神kfc联动和妮露皮肤一个没落下，给米和油爆米是没停过的，反鸣潮是要态度坚决的，有男不玩是要说的，蹭热度是要反咬一口的&#128523;,2024/8/1,1,2,0
3.56E+08,一棵摆菜a,我特么要笑死了，咋能被三方人喷那[喜极而泣]，O在喷，鸣在喷，麻辣也在喷,2024/8/1,1,0,0
29594927,暴雨掺小雨,刚来，主播啥时候上6＋5调香师,2024/8/1,1,0,2
3.86E+08,哈桑静谧,一边玩着原神一边骂着原神还给原神充钱?? 自己出事又去怪鸣潮骂鸣潮新视频还挂激励计划? 还站队ML仙人，吃三家流量赚三家钱这不纯纯的money love吗？,2024/8/1,1,0,0
4.44E+08,潘潘三无,鸣潮玩家慕名而来，谁能说一下这件事情中鸣潮到底做错了什么？,2024/8/1,1,0,0
4.54E+08,一本正经的正经哥,不是哥们，听说你还买妮露皮肤了，你不是米黑吗[热]，我还以为米黑的目的是让原神凉吗？原来不是啊，涨知识了[坎公骑冠剑_无语],2024/8/1,1,0,2
2.97E+08,#NAME?,还笑看鸣潮规训玩家，绷不住了，这不就是第二个西苑热狗吗,2024/8/1,1,0,2
2209162,月影成霜5527,把满命黑丝小男孩号融了先,2024/8/1,1,0,0
4.78E+08,四层牛肉堡,切割了鸣潮一切都会好起来吗,2024/8/1,1,0,0
3.55E+15,风刀霜龙大师,哥们现在你给我的感觉就是好像有多个人格一样。体内有玩鸣的，玩原的，玩尘白的。,2024/8/1,1,0,0
89029559,神锋内守,"每个玩家都能自由玩任何游戏，但只有一类魔怔人不行，而你
先把满命黑丝小男孩号融了",2024/8/3,1,0,0
3.54E+15,揺るゆゆ,现在都希望鸣潮能从米哈游嘴里抢一口肉，早点让一家独大消失。你倒好，你看你米叠节奏多，赶紧踩两脚鸣潮，美其名曰麻辣，令人作呕。再加上你前两天爆的典，完美符合米娇妻，头像还是原神哈哈。没事了，启动去吧,2024/8/1,1,2,2
4.36E+08,?世界第一的公主殿下,"ml:有男偷玩，赶紧把原神号融了!
鸣潮玩家:游戏是自己玩的，动态是自己发的；爆典了怎么还能嘴一下我们。
○:这个就不必多说了，假面那边吃瓜吃得飞起；米黑就乌合之众。",2024/8/1,1,2,0
3.55E+15,东岩夜月,"鸣潮是要骂的、
原神是要玩的、
尘白是吃灰的、
激励计划是要挂的、
胡桃头像是不能换的。
总结：不被定义、有男偷玩。",2024/8/1,1,2,2
1.17E+09,zfhvgch,那么根据您的定义，目前市面大部分二游都能被称为混厕了。所以为什么只对着mc开火呢？快点对着fgo，1999，舟，双开战呀！我想看到《对万国宣战诏书》呀。,2024/8/1,1,2,2
1.67E+08,鬼才邢天宇,"焦糖坚持住，等我们米哈游最新大作秒了国内二游市场以后，你和米八一起揭竿而起，覆灭ml，酷狗，皱皮等等势力，胜利永远属于米!
米米米米米米米米米米",2024/8/1,1,2,2
1.60E+08,斯燃心,吃三家饭，喷三家群体，被三家粉骂，我嘞个流量仙人&#129315;&#129315;,2024/8/2,1,0,0
26623496,伊什梅尔゜,你这为了避开给原充钱的事实直接炮轰鸣潮玩家来转移注意力啊？,2024/8/1,1,0,0
20940228,扶戈威武仕,"《学习黑椒糖美德》
米桑天天骂，皮肤不落下。
混厕偷偷玩，满命黑丝男。
线上米矫妻，线下肯德基。
麻辣上舰长，转移支付爽！",2024/8/1,1,2,2
938186,AsYouWish,学习,2024/8/1,1,2,2
22138685,げんじゅつ,头一次看到一个up能三头不讨好的，被尘嫌弃，被原厌恶，被鸣憎恨,2024/8/1,1,0,0
1.71E+08,丞相御用推车小卒,"黑唐现在黑原神只是因为有钱赚罢了
等啥时候夸原神有钱赚了他倒头就降
名曰：棋下完了",2024/8/1,1,0,2
3.19E+08,西伯利亚一支仓鼠,尘白的商单钱冲到原里了，真是让你转移支付了[喜极而泣][喜极而泣],2024/8/2,1,0,2
11206271,声鱼忧患,"一个人是什么人不要看他说了什么观点，要看他做了什么事。
喷鸣潮玩家，吸麻辣仙人的金，氪金原神。这是什么成分。",2024/8/2,1,2,2
4.85E+08,qwersbop,有男不玩?[疑惑]有男偷玩&#129315;,2024/8/1,1,2,2
3.55E+15,n名用户,自称ml赚尘白的钱，抽6+5林尼，买妮露皮肤，这是不是一种转移支付呢？,2024/8/2,1,0,2
75136575,曦-LE,你敢不敢把原神账号融了啊？,2024/8/1,1,0,0
91122235,巴楠旭忍俊不禁,你一条有男偷玩的动态，比这辈子做几百条视频的贡献都大[笑哭],2024/8/2,1,0,2
2.00E+08,邹含蓄,什么时候把散兵拉去璃月给胡桃配个种就老实了,2024/8/1,1,0,2
4.31E+08,超新星运动,@黑椒糖唯酢 以前得罪舰长，后来得罪部分胡桃厨和魈厨，现在又来一套混厕ml组合拳米黑也得罪，还是是你啊三姓家奴money love仙人,2024/8/1,1,2,2
5572287,贝朵莉切,你还是回去玩原神吧，对鸣潮，原神，ml仙人来说算三赢，也能验证第一定律的含金量[doge],2024/8/1,1,0,2
2.89E+08,无底有底,现在还有麻辣仙人迷信你们这个领袖吗&#129315;，一个直播玩原神，买了妮露的皮肤，天天锄大地，给黑丝小男孩抽了满命的人，前两天还玩鸣潮，麻辣仙人要是现在都能觉得这个人是你的领袖我笑你一辈子&#129315;，有男不玩？有男偷玩！,2024/8/1,1,0,2
1.81E+09,烤只鸭鸭,大型纪录片《ml仙人谈政：建立在jb上的政权》持续为您关注,2024/8/2,1,2,2
8307679,黑色大怪兽,大家误会up了，up玩原神是因为原神只有女人和男娘,2024/8/1,1,2,2
5899021,??????长离,有件事我一直想不明白，你都觉醒了，觉得混厕都是垃圾，觉得原神鸣潮转移支付，为啥会氪6+5龙王，还继续玩原神呢？不应该吧这号融了或者卖了然后去吃非常好的尘白禁区吗,2024/8/6,1,0,0
4.26E+08,佚名碳,你个绝育犬喜欢黑丝小男孩就直说嘛，还打啥有男不玩的旗号[喜极而泣],2024/8/4,1,2,0
2.21E+08,开虎式的朱可夫,不是这么喜欢ml为什么还玩O,2024/8/1,1,0,0
4.41E+08,极光尾巴,你的林尼满命，你的肯德基联动怎么都不消除呢?我现在看明白了，你就是个唐人[星星眼],2024/8/1,1,2,0
3.49E+08,bili_348733438,站队ml骗舰吃原神黑流量偷偷给你米爹尽孝（6+5黑丝小男孩)，再反手输出一手鸣潮顺便挂个激励，而我的朋友，你才是真正的 money love 仙人[星星眼],2024/8/4,1,2,2
3.55E+08,天云烈焰,你就跟那个天天外面偷情回到家之后还要跑到老公那边诉说自己有多纯爱实际上天天渴望想要的人妻一样，违心又背德，不好受吧[喜极而泣],2024/8/6,1,2,2
4.05E+08,落樱似雪似你,有男不玩运动到现在也只剩尘白禁区可以玩了吗&#128531;?感觉都要输了,2024/8/1,1,0,0
607483,Emiyasirou,莫名其妙的视频 我是来看你踩原的 不是看你撒泼打滚的,2024/8/1,1,0,0
26819300,IceCr34m,没你事了，偷偷玩去吧,2024/8/1,1,0,2
3.34E+08,XueSea,牢黑啥时候出调香师测评啊，没事你可以私发给我，反正都是偷玩&#129299;,2024/8/1,1,2,2
3.46E+15,雾与初霁,懂你意思，都怪长离开魅惑了，焦&#127852;哥没忍住，兄弟们不会怪你的，下次注意&#129315;,2024/8/1,1,2,2
4.41E+08,莲莲今晚吃呆瓜,在你喷击鸣潮之前，先把你的原神号给融了，再解释一下妮露皮肤为什么买，不然你的说辞可太有矛盾了,2024/8/2,1,0,0
1.04E+08,月kiro,原来麻辣，骂鸣潮是因为鸣潮没有男娘，怪不得鸣潮要被骂，所以这就解释为什么天天玩原神,2024/8/1,1,0,0
3.84E+08,抽象的面具不适合你,"这就是我退坑O后，去鸣潮但死活不愿意入坑尘白的原因[大笑][大笑][大笑]
太nm唐了[大笑][大笑][大笑][大笑][大笑][大笑][大笑][大笑]",2024/8/2,1,0,0
2.86E+08,野良余生,请黑椒糖直播——融自己原神账号，并且在直播间承诺自己将坚定不移的走ml路线！永远将有男不玩作为核心思想，坚决反对混厕游戏！而不是嘴上说着支持有男不玩运动，转头把ml同胞们爆的米上供给你米叠！,2024/8/7,1,0,0
81378418,茶七啊i,致敬有男偷玩吧荣誉吧主,######,1,2,2
5.21E+08,落崇柏,你说的对，虽然我骂了，但是我还是要玩原神的[脱单doge],2024/8/1,1,0,2
1.86E+09,Binkoro,胡桃是男人，还是女人?你的黄色摄像头&#127909;是啥，胡桃说过喜欢你吗？经过老米同意没有?还是说你也下大棋,2024/8/1,1,0,2
2.90E+08,薛定谔方程EX,还是那句话，你以前是Op，你现在也是Op，你一辈子都是Op[给心心],2024/8/4,1,0,0
4.92E+08,Dezerb,圆龟是怎么忍受你骑墙当墙头草挣两边钱的，还是说他们和你一样还是忘不了曾经亲爱的米爹。,2024/8/1,1,2,2
3.55E+15,雪凝雨霏,"首先笑点解析，明朝创作激励计划，看完你的视频，难以想象你的智商是多少。
1.你一开始说个人立场，你的诉求是服务于玩家，对“有男不玩”一开始理解不够。但最后你又说，有人妄图将you.1从“有男不玩”切割出去，很好奇，你理解够了吗？服务玩家这个观点没问题，正确。但对于有男不玩这个观点，我不做评价，但哪个是主，哪个是次，哪个更被大众接受，你自己明白吗？
2.你的视频通篇没有有力的论据论点，更多的是谩骂和污言秽语，人家陈述事实就是串子，你这是不是阿Q呢？还要攻击令堂，怎么，你是黑社会吗？你有学历吗？
3.你用明朝去攻击米池等，是因为你玩的游戏没有米池吗，那你又是什么成分呢？你说“只攻击玩家”是社管行为，你是连厂商和玩家一起攻击，所以你就不是社管行为了？",2024/8/1,1,2,2
3.51E+08,w七星娛樂w,要不还是有人不玩吧[喜极而泣],2024/8/1,1,0,1
4.02E+08,心VAN,不黑米了，我还关注你干什么？那从我的关注列表里滚吧,2024/8/2,1,0,0
1.13E+09,学位33号同学,黑原是工作，给原氪金是生活。[OK]甚至为了原，不惜披上ml外衣去冲鸣潮,2024/8/2,1,2,0
2.90E+08,暗剑寒冰,提醒你一下，下周二晚6点调香师卡池，记得抽卡配胡桃测评[吃瓜][吃瓜][吃瓜],2024/8/1,1,2,2
683461,十代的猫,"《学习黑椒糖美德》
米桑天天骂，皮肤不落下。
混厕偷偷玩，满命黑丝男。
线上米矫妻，线下肯德基。
麻辣上舰长，转移支付爽！",2024/8/1,1,2,2
5.09E+08,ZJX张签,请黑椒糖直播——融自己原神账号，并且在直播间承诺自己将坚定不移的走ml路线！永远将有男不玩作为核心思想，坚决反对混厕游戏！而不是嘴上说着支持有男不玩运动，转头把ml同胞们爆的米上供给你米叠！,2024/8/6,1,0,0
2.53E+08,南边的肥鶏,我贷款吃屎骂鸣潮是为了让他更麻辣更上桌，我玩原神是为了批判的玩，辩证的玩，我给原神充钱是为了支持原神的一切决定，我玩尘白是为了确定我麻辣仙人的身份，好完美的操作啊黑椒糖,2024/8/1,1,2,0
3.49E+15,bili_56917019234,你能先把原神号融了吗？再来表忠诚，反正你不玩混厕。[笑哭],2024/8/1,1,0,2
53873499,飞花轻舞梦非梦,黑焦糖是男还是女呢？首先假定它是男，然后心理性别是女，性取向是双性恋。可以把男的当男娘，可以把女的当基佬。那我问你黑焦糖到底是男还是女啊？,2024/8/1,1,0,2
