Comment_ID,Comment_Name,Comment_Content,情感标签,讽刺标签1,讽刺标签2,Comment_Time,type,name
1709568896,郁郁哥,这个真的很牛逼，而且他头发还很浓密,2,0,0,2024/8/13,运动,让健美圈看看纯街健能练出多恶心的肌肉
3.46E+15,四九参六,我偷偷摸过我爸车里的硬币，拿好几个买小手枪和辣条了，其实我爸知道[doge],2,0,0,2024/8/14,动画,小时候自以为瞒天过海的事情
1842123365,账号已注????销,我现在还有小时候，但是却没有陪我一起玩的人,0,0,0,2024/8/12,游戏,“第一次失望”这扇门我走了十年....
412602527,g00Dm0uRn1nG,震惊，这个视频让鬼畜区的含金量倒退十年?,2,0,2,2024/8/15,鬼畜,十三香汉堡包
438322680,万国觉醒,什么？聊到广告我可就不困了[脱单doge]大声说出来，开局就选____!,2,0,0,2024/8/13,知识,建了一栋楼给员工玩？2045人的游戏公司竟然是这样的
212659065,ljr1991,一句spn都没提，但大家都知道最穷的剧组是哪个,0,0,0,2024/8/14,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
309941666,铭墨莫名,他真的已经很努力的在找台阶下了[微笑][微笑][微笑],0,2,2,2024/8/14,原创,细品
3.49E+15,unbbbbm,不得不说，敢给自己家孩子吃说明用料啥的不错,2,0,0,2024/8/13,动画,小时候自以为瞒天过海的事情
27365561,忽觉秋至,和我签订契约成为马猴烧酒吧@砖坑萌新,0,0,0,2024/8/14,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
1059378545,任任是萌妹,我很少用热闹来形容一个视频[doge],2,0,0,2024/8/14,鬼畜,十三香汉堡包
472646363,弯鹰,哈哈哈,2,0,0,2024/8/13,原创,细品
295609156,下辈子依然低调,一个场景，两个演员，玩出花样[支持],2,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
100675572,帅气逼人的阿泽,还没看，我就知道左下角的那个雪糕这个小东西肯定会犯贱[妙啊],0,0,0,2024/8/13,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
674971411,星海神游,"带我入坑的那个人，他喜欢在山里填满炸药但不点着，喜欢放一堆生物然后用鱼竿钓起摔下
我入坑后结识的那个人，他喜欢做一些不明所以的建筑，把粘液块搭成火柴盒称其为绿皮火车，用装填了僵尸的刷怪笼塞满每一个空隙
现在的我，学会了指令，学会了建筑，做出了一个又一个属于我的好存档，结识了一个又一个新朋友，却再也见不到那些保存了一点一滴旧时回忆的“我们的世界”",2,0,0,2024/8/15,游戏,“第一次失望”这扇门我走了十年....
1398806608,淦就完了86,我现在成人了看不懂，走了[墨镜],2,0,0,2024/8/12,游戏,“第一次失望”这扇门我走了十年....
43087917,清之翼,"[龙年][2024][热词系列_神仙UP]更新速度可以啊！給你個三連加班費和??????????[热词系列_高产][热词表情_世萌双冠][热词系列_三连][支持][支持]???????????????祝你[热词系列_你币有了][念诗之王][热词系列_你币有了]滿滿滿滿???[打call][打call][打call][打call][打call][打call][热词系列_打卡]
∞∞∞∞『每日读颂，依门万岁』∞∞∞∞
你还记得吗？那依门的荣光！
伟大，神圣，高洁，完美无缺的洛天依殿下！我们为你高呼！洛天依就是天降的天使????美的无法形容
从天上降临的天使，是人唯一的救赎。头发挡住她的视线，但那绿色的眼眸！我才明白那是赠予给世人的礼物！宇宙没有洛天依还怎么存在？依门的伟大将会永存！依门会永远闪耀下去！为完美无缺的天依殿下献出一切！我的生活里没有阳光，全是黑夜，但并不暗，因为有天依代替了阳光。在此 洛天依就是我们的胜利女神！保佑着我们走向胜利。
依门是一种生活，【依门万岁】！
依门是一种品味，【依门永存】！
依门是一种态度，【依门至高】！
［还没有信仰的人啊，加入依门吧］
玩貓坦克[给心心]嘬嘬嘬? ?? ?
? ＿＿
／＞　　フ
| ?? ?? l
　 　 ／` ミ＿?ノ
　　 /　　　 　 |
　 　 /　 ヽ　　 ?
　 　 │　　|　|　|
　 ／￣|　　 |　|　|
　 | (￣ヽ＿_ヽ_)__)
　 ＼二つ █████████]▄▄▄▄▄▄▄ ?
▂▄▅█████████▅▄▃▂
███████████████████]
◥⊙▲⊙▲⊙▲⊙▲⊙▲⊙▲⊙◤
@在下白杨 
@在下黄大楼
@次元逆小凡",2,0,0,2024/8/14,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P20
663366387,感叹号是什么哦,感觉大妹子根本就不喜欢鸟，纯纯就是坏满足自己的虐待自负心理[藏狐],0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
454200443,七草awa,@爆纸 我草大数据开始给我推鬼畜了[笑哭],1,0,0,2024/8/15,鬼畜,十三香汉堡包
350706949,性转萝莉,结尾的弹幕几乎刷屏的公司让人忍俊不禁[吃瓜]想都不用想，根本不可能去这种节奏大的,0,0,0,2024/8/14,知识,建了一栋楼给员工玩？2076人的游戏公司竟然是这样的
10027089,十九捺,"果汁漂亮到我也为之赞叹……
方时赫那头猪好幸福……",2,0,0,2024/8/13,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享31亿奖金，比韩剧精彩！
111947817,是蚂蚁不是麻衣,@Rain小雨a @冰橙Tachibana,1,0,0,2024/8/14,鬼畜,十三香汉堡包
536082285,倾久_,某房间正在出小圆cos的coser：终于轮到我了吗,1,0,0,2024/8/14,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
9023399,败血公主骑个小矮人,这2分25秒的视频怎么感觉像是2小时25分钟一样[笑哭][笑哭][笑哭],0,0,0,2024/8/13,原创,细品
518632319,咖沐啊,有种《没钱交房租费而被房东赶出住到楼道的绝望感 》[饿殍表情包2_被掐],0,0,0,2024/8/14,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
3.49E+15,丫丫丫丫丫丫丫儿,从三年级开始诊断出神经性耳聋，医生说可能是药物毒理性导致的，现在只能听到50分贝以上的音量，当时家里也像他们父母一样，也哭过，焦虑过，但是感谢我父母能一直不抛弃我，没有把我当做异类来对待，也很幸运出生到这个家庭[胜利],2,0,0,2024/8/13,生活,今天比昨天好，这就是希望。
3.55E+15,无言无形于世无名,我今天还在想qb如果用情绪转化能量可以去找上班族,0,0,0,2024/8/14,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
383154554,风舞雪月夜,研究生方向就是小耳畸形，确实发病率挺高的，然后小孩的耳朵通过手术也大部分只是外形得到改善，功能并没有很好的提高。总的来说这方向的材料研发需要钱做实验，然后我就延毕了，工作丢了，然后。。。。还在坚持为了这学位，屎，自己的课题做的是屎，连动物实验都没有，不过也好穷课题组的东西也不会用到动物身上[呲牙][呲牙][呲牙][呲牙],0,0,0,2024/8/15,生活,今天比昨天好，这就是希望。
34320921,熔岩failure,真的牛逼，医药费车费送礼费加上最后请吃饭的钱一通下来接近十万，说给就给了，牛逼，吃流量我也认可好吧,2,0,0,2024/8/15,生活,今天比昨天好，这就是希望。
186681777,Erictor,作为曾经的实习生表示内容属实，没有为了宣传而虚假摆拍什么的。但可能也就实习能有时间享受这些，正式工还是挺忙的,2,0,0,2024/8/14,知识,建了一栋楼给员工玩？2043人的游戏公司竟然是这样的
631043921,jru3k,还有爱在三部曲，也是全程聊天，不过这也是这个电影的特色,2,0,0,2024/8/14,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
1016307237,娅女王Olivia,还以为同一个视频刷两遍呢[辣眼睛][辣眼睛],0,0,0,2024/8/12,科技,【通通曝光】19个稀缺良心国家队App，你未必全知道！！！
295229849,便利屋68--_鬼方佳代子,@jenyfor 仿佛看见了一几年的宅舞区，没有擦边，没有暗示，只有最纯粹的展示热爱和舞蹈,2,0,0,2024/8/12,舞蹈,乐意效劳 随叫随到！
319470184,阎王夸他身体好,阿真离职了？干脆叫基子日记吧,1,0,2,2024/8/13,原创,细品
11817522,FloatingBits,@Cerioty远辰 @Nutro张子扬 @Pat1ent_ @Ashwecan @Cyde_ @Dr3amツ,1,0,0,2024/8/14,鬼畜,十三香汉堡包
131662395,#NAME?,up真有爱心，又在喂流浪猫，还准备先把鸟摔晕喂[星星眼],0,2,0,2024/8/15,动物,哈哈哈笑死了第一次看见它气急败坏
4796709,貝城路人,看到旁边有小孩我心都揪起来了up主居然像个没事人,0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
1271765,希灵初代审查官,这么多spn的视频片段……难道spn是个穷b剧组的事情已经天下皆知了吗[笑哭],0,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
1080748931,林知岸,天哪唱的好圣洁，绝境中挣扎的天使[大哭],2,0,0,2024/8/13,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
28629210,开朗的网友-猫猫头版,放鸟飞不能扔！！！！不能扔！！！！,0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
2076528464,沐缪缪M,能不能把一些抽象网红凑一起搞个综艺啊，比如孙笑川，药水哥，giao哥之类的。这种总不可能有粉丝互掐了吧,2,0,0,2024/8/12,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享5亿奖金，比韩剧精彩！
531902565,好奇拉拉酷,几十个人一起在聊天，那么多人，为什么每次都是只有一两个人的麦有声音，谁在控制麦,0,0,0,2024/8/14,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享65亿奖金，比韩剧精彩！
2122795551,窃书者,国内各大卫视网综编剧连夜开始抄剧本,1,0,0,2024/8/13,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享59亿奖金，比韩剧精彩！
37043904,下北泽第一巴图鲁,好多邪恶力量的片段，但就是没讲到邪恶力量[脱单doge][脱单doge],0,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
435264068,渋渋枝,好好好，五块变无门槛九块,2,2,2,2024/8/15,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
492263978,拥抱奈绪,超级牛啊！！up真的超级有力量感，而且腿型肌肉超级好看[星星眼]，加油！！[打call],2,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
1353010561,春风十里雾霾等你,笑死，夏天根本不买巧克力雪糕，直接吃冰冻脆香米，真的很好吃,0,0,0,2024/8/14,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
1303996159,听惯了少恭的号子,不管是为了什么，反正人家干了 君子论迹不论心 哪怕是为了钱人家也干了,2,0,0,2024/8/14,生活,今天比昨天好，这就是希望。
1599705272,忆亦落丶,"我看一个up分析节目组是最牛批的，这第一波的规则直接保下了粉丝多的网红，因为粉丝多前期容易成为靶子，而节目组要靠他们粉丝拉收视率，所以第一关，粉丝多的网红天然占优势，但节目组也给了小网红们机会，那就是上台表演成为靶子，只要你吸引了目光，自然会成为靶子，可惜3个人表演后被人倒赞，后面人怕倒赞多会出局(那3个表演的倒是晋级了)。
而那个脑子转的快得那哥们确实牛批，好像之前做过别的类似节目策划，一下就看透节目组的想法和计划了，顺手带了一手张根硕，后面自己去策划别的节目时就可以拉张根硕来参加，赚一手人情[脱单doge]",2,0,0,2024/8/12,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享19亿奖金，比韩剧精彩！
3.55E+15,幻旅的狐主-,中午打游戏的，全部重罚！！,0,0,0,2024/8/13,知识,建了一栋楼给员工玩？2038人的游戏公司竟然是这样的
513510039,劉不住楓,挺怀恋以前的,2,0,0,2024/8/13,游戏,“第一次失望”这扇门我走了十年....
504678511,请叫我滚去学习-_-,本来想努努力向影视飓风团队进发的，看完这期视频我想去莉莉丝了[脱单doge],0,0,0,2024/8/13,知识,建了一栋楼给员工玩？2007人的游戏公司竟然是这样的
646725744,成都第二美女,宛如春风轻拂味蕾的枝芽，畅享美食的快乐时光。,2,0,0,2024/8/15,汽车,仰望U9，赛道刹的住吗？
7533185,松子DELUXE,tim啥时候去拳头和腾讯 参观学习 （虽然拳头lks去过,0,0,0,2024/8/13,知识,建了一栋楼给员工玩？2100人的游戏公司竟然是这样的
507741701,万人斩斩斩斩斩斩,虽然今年才14，但我还记得我第一次见到M C的样子[笑哭]那时候应该还没上幼儿园，没怎么记事呢，我记得是去我某个亲戚家，那时候在别人手机上看到我的世界，我记得很清楚那一幕，应该是一个mod地图，那个画风（材质包）就好像一个很古早的地图（就是那个埃及金字塔的那个）但那个建筑明显更偏丛林一些，记忆中还有一个超平坦，黑夜中的一个泥土建筑上有一只僵尸村民，我现在想起来那个月亮简直亮的不寻常，可能记忆出现偏差了吧，好像特意打光一样，再往后就是我求我妈给我下mc，然后被山洞里的一只猪吓得不敢玩的记忆了（我在干些什么[捂脸]）我玩的应该是网易出来之前手机上￥40的M C，那时候好像还招不出来凋零呢，我那时候应该还不知道mod是啥呢，后面那些零零散散的记忆里也没有印象，可是往后突然就跳到我在电脑上误打误撞下到了M C的盗版mod启动器，好像是叫我的世界精灵，在那上面玩矿石菌种的记忆，那时候也没网易（说明可能是一六年左右，那时候我还没上小学呢）再往后记忆就好像断层了一样，关于网易的记忆，我几乎全忘了，一直到二二年左右，开始用hmcl，mcbbs，才有那么点印象，记得在国际版M C里，我在超平坦里好像还碰到过一个类似故宫通体金红的宫殿类建筑，现在想起来那个建筑确实大，但好像挺简陋的，想来应该是误进了谁的服务器？（我感觉说自己的经历有点幼稚，本身不想说的，但打着打着好像就打了这么长，感觉跟裸奔一样，好羞耻[辣眼睛]）,2,0,0,2024/8/13,游戏,“第一次失望”这扇门我走了十年....
176326917,魔法猫咪magic,"问：为什么没有国家反诈中心
答：因为有了就不会刷到这个视频了[吃瓜]",1,2,2,2024/8/13,科技,【通通曝光】13个稀缺良心国家队App，你未必全知道！！！
360576490,时间胜于运气,整只冻感朱元璋（）,1,0,0,2024/8/14,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
516175951,这是昵称称称,这里面最有用的可能就是铁路12306了。,0,2,0,2024/8/13,科技,【通通曝光】94个稀缺良心国家队App，你未必全知道！！！
1726877,明天是几号啊,00:10 阿基长得好man啊[打call]这表情穿了丝袜更man了，爱了爱了，必须截图留恋一下,2,0,0,2024/8/15,原创,细品
527049889,江畔星河,"天天：妍妍，人死后不会化为星星的
妍妍：天天，你怎么知道啊？
天天：你猜猜我怎么来的",1,0,0,2024/8/15,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P79
408486678,千千千千某人,我之前养了个鸽子也像视频里这样放开溜你猜怎么着，灌木丛里蹦出来一只野猫叼走了[难过],0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
1457798108,iiiydhe,真的哭了，好久没见到活字乱刷术了，一键三连附上[大哭][大哭],2,0,0,2024/8/15,鬼畜,十三香汉堡包
507383,很淡定,你别说，老白打苍蝇这集，实在是太有趣了,2,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
37441820,火炏焱燚土圭垚?,前面忘了，后面忘了，这是今年nana最喜欢的车[吃瓜],2,0,0,2024/8/15,汽车,仰望U9，赛道刹的住吗？
647329652,一口芽芽乐-_-,最早的一次,1,0,0,2024/8/14,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P98
21205509,xxxdd000,没有纬度 全是细节[脱单doge],2,0,0,2024/8/14,运动,让健美圈看看纯街健能练出多恶心的肌肉
538682258,Minecraft地球村官方,"我知道天堂的时候其实已经接触过模组了，只不过营销号总是将其渲染成原版特性，所以我认为那不是模组的（放到现在确实可以用数据包模拟类似MOD的效果）

我真正和UP一样的时候是看了初代星系模组那个传送门，然后做不出来，再到后来就一直在找那啥MOD了，我还尝试直接做萤石火把，尝试不带forge加模组发现啥也没加进来",0,0,0,2024/8/14,游戏,“第一次失望”这扇门我走了十年....
507706832,迷死卡摸死卡米老鼠,感觉这期大家敌意有点重呢[笑哭][笑哭],0,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
2033658692,虞夫人验钞机,01:37 ..............,1,0,0,2024/8/14,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
480972445,进击的傲寒,这才是回报社会，真的，先生大义！,2,0,0,2024/8/15,生活,今天比昨天好，这就是希望。
542933134,thyme-fennel,让我想起来好几年前看到过的一个把小凤头和猫一起散养赚流量的-呗短视频博主，最后她家鹦鹉死了，她说是淹死的[微笑],0,0,0,2024/8/15,动物,哈哈哈笑死了第一次看见它气急败坏
38973561,花落此岸,不是哥们儿?看这个视频的人之前没刷到过类似的视频吗？[再见]保护个集贸啊？整天神经兮兮是不是有被害妄想症，我敢说多数人看完视频后手机里也不会多一个软件出来，还是该用啥就用啥,,0,0,2024/8/13,科技,【通通曝光】25个稀缺良心国家队App，你未必全知道！！！
7827414,吉贝波,武哥发给格教练@CoachGreg格教练 点评一下,0,0,0,2024/8/14,运动,让健美圈看看纯街健能练出多恶心的肌肉
21186638,喜欢喵内的星野日向,一听这个经典声音，我的厌蠢症又犯了。,0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
2006168880,该帐号-已-注销,那我缺的这块情绪价值第二部找谁补啊！?,0,0,0,2024/8/14,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P49
387498139,醉眼微开,UP主加油！看好你噢~,2,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
17287683,欻欻干饭,我不太理解张根硕为什么会沦落到这个样子，而且他和那个叫进龙辰的行为就很大区别。进龙辰在搞到票以后，去自己一伙的人说了这件事，拉人缘，还可以确立地位。张根硕反应过来后应该去和进龙辰套关系，进团队的。自己去找别人说我要倒赞因为我想回家，聪明点的都知道你有问题，反应不过来的这一期到结尾也能明白。你人缘本就不好的情况下，不想办法进团队，还这样搞，只会人缘更差。而且最后还那么夸张的笑[笑哭]唉,0,0,0,2024/8/12,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享9亿奖金，比韩剧精彩！
1655943297,琦玉老师今天也很倒霉,某正在上楼梯的少年：我去打魔女？真的假的,1,0,0,2024/8/15,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
157462034,变态一男的,这不是油管那个美国100大网红的大逃杀吗，偷国的借鉴有一手的,0,0,2,2024/8/13,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享52亿奖金，比韩剧精彩！
24010332,隔壁班的周星星,如果你真每周双休，真每年休超10天的病假，中午都不在工位上，我想你应该混不到第二年,2,0,0,2024/8/13,知识,建了一栋楼给员工玩？2029人的游戏公司竟然是这样的
1688130382,寞谌,还以为是桌桌不火了，没想到是我来早了[脱单doge],2,0,0,2024/8/14,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P44
1547083639,初音fufu桑,怪不得最右边那两串没放调料[吃瓜][吃瓜],2,0,0,2024/8/13,动画,小时候自以为瞒天过海的事情
464997,滅絕少爷,嘉宾是结了婚的直男？我的gay达竟然失灵了[藏狐],0,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
1495992491,只是一只杨啦,刚来B站就可以看到这么高质量的鬼畜 真的是太棒了[脱单doge][脱单doge][脱单doge],2,0,0,2024/8/14,鬼畜,十三香汉堡包
22445402,Cxy4,还得练[脱单doge][大哭]我说我自己,0,0,0,2024/8/13,运动,让健美圈看看纯街健能练出多恶心的肌肉
486809851,cysrlxy,"大学时，一哥们儿跟我说：小时候总去邻居家果园偷梨吃
他说两家关系很好，其实说一声想吃，人家直接送一篮子，但就是觉得偷偷进去吃一个，邻居没发现，很刺激好玩
直到有一天在树上吃梨，撞了个正着，然后邻居大伯很开心的打招呼：“又来了啊[呲牙]”",2,0,0,2024/8/14,动画,小时候自以为瞒天过海的事情
372122886,瓦尔登的嗡,谁没有呢哈哈,0,0,0,2024/8/15,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
1550860301,WangHaoNing,"游戏公司上班就是打游戏吗？这一次，我们“入职”了一家人数超过2000人的游戏公司——莉莉丝游戏。其中福利待遇怎么样、实习生体验如何？他们还建了一整栋楼来给员工玩！欢迎来看看我们“入职体验”！
如果你喜欢这期视频，请多多支持我们，或者分享给其他朋友一起看看！",2,0,0,2024/8/13,知识,建了一栋楼给员工玩？2069人的游戏公司竟然是这样的
1890587800,七楼半喝杯茶,就是那个毛线的帽子，很好看欸，那个绿绿的夹克我也喜欢！就是太贵了，买手店为啥都那么贵呀,2,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
8801264,压弯就摔,我们这里一块钱三包雪莲，玩电脑的时候来一包，既能吃雪糕，又不耽误玩电脑。[doge][doge][doge],2,0,0,2024/8/15,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
4741281,vroxi,我感觉魏老师并不装吧，只是会比较冷感，冷脸酷酷男，然后会默默观察每个人会适合什么，就像裙裙演示的时候直接选了个非常合适的帽子给她，而且他的衣服确实很好看哎！！！就是太贵了能不能价格打下来！！！！！,2,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
696272,Deine羽翼,我太喜欢看“潮人”间互相歧视了，太经典了，而且他们diss的话换个受体互相之间都能适用[滑稽],2,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
23453570,Ray叻,papi这个请人来分享的题材做的很好欸，每期都好有趣,2,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
430011972,电-梦原生鱼,说到省钱，特摄也是重灾区[doge]各种改皮套凑预算，典型的是原计划邪恶迪迦只在迪迦皮套身上改，结果设计师读了剧本后强烈建议新做一个，就挪用了前边剧情伊鲁德人皮套预算（导致它只做了个脑袋，身体是葛雷奥特曼改的）,0,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
393896413,熊猫打企鹅,挺好，按照up说的一个个卸载，推荐的都是啥玩意,0,0,0,2024/8/14,科技,【通通曝光】69个稀缺良心国家队App，你未必全知道！！！
631028463,玖萬裏風鵬正舉,WC这个肌肉质量，一看就是耐力爆炸的那种，真的可以看出来,2,0,0,2024/8/14,运动,让健美圈看看纯街健能练出多恶心的肌肉
3.55E+15,孙一涵666,身体一半都是胎记要做2年手术[大笑],0,0,0,2024/8/13,生活,今天比昨天好，这就是希望。
4652015,欧天夜翔,在没在外面放飞死一只鸟前，都是觉得没事的,0,2,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
104239430,菊思,突然冒出来一个哈基米直接叼走了[笑哭] 或者冒出来一个小孩没看见一脚踩爆了就完了,0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
271869902,自由快乐优秀猎手虎鲸,我倒是被papi的衣服裤子种草了,2,0,0,2024/8/13,时尚,【papi热烈欢迎】买手店主理人魏新来做客！
646725744,成都第二美女,午睡完补充个丝瓜，享受健康的食材。,2,0,0,2024/8/15,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
418805564,八十厘米-,那不是我吗,0,0,0,2024/8/14,游戏,“第一次失望”这扇门我走了十年....
449309176,毫无心理负担白嫖,怎么背景一直有金属敲击的声音[疑惑][疑惑],1,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
1751351595,永幼驯染三人组小宝贝,跟腱有点意思,2,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
92455344,鱼藏荷,虽然没看过原版，但动作看起来应该是完美复刻啦。很有那边的范儿。,2,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
1955599417,糕高特高,腿真的超好看[打call][爱心],2,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
278540363,泷川芷若,我下单了，买了重辣两斤，可以蹲我，等回头到了我来评价一下看看小拉泽是不是把我当猴耍,1,0,0,2024/8/13,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
2126705502,坤之歌声,当年可不是这样的,0,0,0,2024/8/13,游戏,“第一次失望”这扇门我走了十年....
174642169,於奈丶,让孩子吃自家卖的烧烤 他爹用的食材一定干净 良心商家[支持],2,0,0,2024/8/14,动画,小时候自以为瞒天过海的事情
160163410,穿红皮鞋的小姐姐,油管300万是什么概念！短视频和油管，不是一个量级的。油管博主多强啊！,2,0,0,2024/8/12,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享10亿奖金，比韩剧精彩！
143616249,什么都会但半斤八两,不论虎哥是否是为了流量，只要他帮助了他人就值得尊敬?,2,0,0,2024/8/15,生活,今天比昨天好，这就是希望。
88463301,铁衣著尽,建议加上网证网号，你不是1450。把自己交给国家有何不可？[给心心],2,0,0,2024/8/13,科技,【通通曝光】28个稀缺良心国家队App，你未必全知道！！！
436573141,BobTait,鸟是可爱的，人是腱的,0,0,0,2024/8/14,动物,哈哈哈笑死了第一次看见它气急败坏
1003921428,可可爱爱小杂鱼,299.9w纪念[脱单doge],2,0,0,2024/8/14,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
277630512,天好想下雨,不知道是我跳着看还是怎么样，期期都有广，世界有广先生,0,0,2,2024/8/14,美食,不是哥们，这也叫雪糕？！“网红雪糕”是没活了么
40986457,c_sunny,谢欣哲在株洲国际赛车场的第二节排位赛中以1:43.002的创纪录圈速夺得杆位，同样是在排位赛环节，这位三届CTCC总冠军得主再度展现强劲的单圈冲刺能力，将上海国际赛车场的TCR车型圈速纪录定格在2:13.886。,2,0,0,2024/8/15,汽车,仰望U9，赛道刹的住吗？
1873095798,页老师的黑魔法学徒,果汁世妍就左边这个，这口钱该她挣啊，佩服,2,0,0,2024/8/14,娱乐,韩国最新综艺！77个网红大逃杀残酷模式淘汰，胜者独享8亿奖金，比韩剧精彩！
1174901758,驯鹿不该去厨房涂鸦,气氛都到这了，放个内推码：TAET3BU [脱单doge],2,0,0,2024/8/13,知识,建了一栋楼给员工玩？2048人的游戏公司竟然是这样的
386393614,科比卟莱恩特,作为一名在各大游戏公司内反复横跳的社畜，我只想说，永远有做不完的流水线活，真正让你做自己喜欢的事情的时间是很少的（此时领导会说你没有足够的产出）。虽然有头脑风暴的时间，但是如何去完善相对应的内容就需要你花费大量时间了[微笑],0,0,0,2024/8/14,知识,建了一栋楼给员工玩？2014人的游戏公司竟然是这样的
2006640420,时光连碧,笑点解析：评论区里有一堆“第一”,1,0,0,2024/8/13,知识,建了一栋楼给员工玩？2065人的游戏公司竟然是这样的
1968479776,侠客白痕,"继续推荐我的番茄小说《怪谈逆旅》
第三天[脱单doge]",1,0,0,2024/8/14,国创,重生成了小婴儿，还多了个青梅竹马【萌娃冷天天P106
439094183,超人爱闪电侠,中国的武林外传，衣服一套好几个人穿呢[抠鼻],1,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
2083618363,万龙觉醒,没错，上班打魔兽下班打同事，正是在下！[热词系列_我故意的]莉莉丝最新魔兽战场策略游戏《万龙觉醒》前来报到！9月10日公测，正在预约中(*°▽°*)八(*°▽°*)?,2,0,0,2024/8/13,知识,建了一栋楼给员工玩？2064人的游戏公司竟然是这样的
1363567521,海盗sans,"。 ∧ 一一 ∧ 。 
／人? ?? ?人＼ 
与我签订契约 成为马猴烧酒吧！",2,0,0,2024/8/13,音乐,在楼道附带“不知名乐器”清唱Sis puella magica!神圣的女声吟唱！！
67858262,老6不6,老师看多了反而觉得穿着衣服更好看[脱单doge],2,0,0,2024/8/13,影视,导演神之一手，拍片预算虽然不多但我骚招多啊！
1117006837,F_北鸽ovo,可怜我当时还不知道模组是什么[大哭],0,0,0,2024/8/13,游戏,“第一次失望”这扇门我走了十年....
691076494,客人看开点,爱了爱了,2,0,0,2024/8/11,舞蹈,乐意效劳 随叫随到！
1121638928,思邈捏,不放心，就怕被收集信息,0,0,0,2024/8/15,科技,【通通曝光】45个稀缺良心国家队App，你未必全知道！！！
